rundate,vdate,station,tmax.obs,tmin.obs,precip.obs,wspd.obs,tmax.gec00,tmax.gep01,tmax.gep02,tmax.gep03,tmax.gep04,tmax.gep05,tmax.gep06,tmax.gep07,tmax.gep08,tmax.gep09,tmax.gep10,tmax.gep11,tmax.gep12,tmax.gep13,tmax.gep14,tmax.gep15,tmax.gep16,tmax.gep17,tmax.gep18,tmax.gep19,tmax.gep20,tmin.gec00,tmin.gep01,tmin.gep02,tmin.gep03,tmin.gep04,tmin.gep05,tmin.gep06,tmin.gep07,tmin.gep08,tmin.gep09,tmin.gep10,tmin.gep11,tmin.gep12,tmin.gep13,tmin.gep14,tmin.gep15,tmin.gep16,tmin.gep17,tmin.gep18,tmin.gep19,tmin.gep20,precip.gec00,precip.gep01,precip.gep02,precip.gep03,precip.gep04,precip.gep05,precip.gep06,precip.gep07,precip.gep08,precip.gep09,precip.gep10,precip.gep11,precip.gep12,precip.gep13,precip.gep14,precip.gep15,precip.gep16,precip.gep17,precip.gep18,precip.gep19,precip.gep20,wspd.gec00,wspd.gep01,wspd.gep02,wspd.gep03,wspd.gep04,wspd.gep05,wspd.gep06,wspd.gep07,wspd.gep08,wspd.gep09,wspd.gep10,wspd.gep11,wspd.gep12,wspd.gep13,wspd.gep14,wspd.gep15,wspd.gep16,wspd.gep17,wspd.gep18,wspd.gep19,wspd.gep20
2016100406,2016100500,KRNO,,,,,54.9419,55.1882,54.232,54.5008,54.6908,55.0168,55.9268,54.4633,56.0053,55.0744,55.0609,54.9183,56.0402,54.4746,54.8116,55.7724,54.4299,55.6541,55.4583,54.5108,54.7619,31.0422,31.1603,30.2455,30.4922,30.7811,30.9237,32.1601,31.1439,31.1368,30.1979,31.4799,31.646,29.8332,31.4924,31.2318,30.3593,30.6961,30.7485,31.6019,30.8963,30.5685,0,0.0011,0.0032,0.0036,0,0.0004,0,0.0003,0,0,0.0061,0.0191,0,0.0003,0,0,0.0016,0,0.0016,0.0016,0,7.9999,7.9095,7.9517,7.6699,7.3773,8.4118,7.1319,7.2858,7.4713,7.9415,9.4336,9.2009,6.9237,7.6317,8.5114,6.7642,7.6932,7.4965,7.6127,7.5771,7.7648
2016100406,2016100500,KSEA,,,,,56.9546,57.3481,56.3766,59.3266,56.3766,59.8659,57.1736,58.6461,56.2309,57.7711,59.7699,59.9268,56.0736,58.321,55.2125,56.3103,60.3111,56.9062,60.3325,54.9572,55.9397,42.7524,42.5274,42.2568,40.8514,45.1078,41.4629,45.0872,42.1847,42.6806,42.0998,44.0093,43.7472,44.156,46.2259,42.4392,44.4931,44.0299,45.9037,43.3602,42.1414,43.326,0.1411,0.1239,0.2719,0.0579,0.1507,0.1008,0.142,0.1,0.2937,0.2018,0.0661,0.0735,0.3432,0.2893,0.2354,0.1959,0.0515,0.1494,0.0502,0.2333,0.182,4.0319,3.7755,4.1175,3.8988,3.8907,4.3968,4.1976,4.8991,4.4098,4.8039,4.4406,4.2682,4.3805,4.7464,4.4759,4.1025,3.8366,4.3394,3.9185,4.1941,4.5869
2016100406,2016100500,KTVC,,,,,74.5322,74.4015,74.3355,74.7319,74.5164,74.8626,75.2584,75.1556,74.5528,75.2029,73.5881,73.567,74.3355,73.466,73.797,74.9924,74.6706,74.776,74.4313,73.3726,74.3948,58.7237,58.6303,58.796,59.7392,59.0837,60.1926,58.1769,59.269,59.0837,58.5787,58.2703,58.5064,58.5787,58.8171,59.5022,58.8119,59.9541,58.6151,58.5581,58.6515,58.1396,0.2468,0.2225,0.2212,0.2547,0.2611,0.174,0.1953,0.2377,0.3112,0.2146,0.2332,0.2102,0.2265,0.2612,0.1294,0.1537,0.2219,0.1686,0.2517,0.1677,0.198,18.4284,18.8891,18.9177,19.6003,18.7753,18.0664,17.9391,19.0485,19.051,19.7739,18.8993,18.7963,17.5262,19.2311,19.2459,19.4671,18.7169,18.1048,19.3912,19.5162,17.9286
2016100506,2016100600,KEYW,,,,,84.4009,84.372,84.1912,84.552,83.9085,83.8027,84.3458,83.8469,84.1965,84.5807,84.2122,84.1889,84.2207,84.3093,83.9496,83.8338,84.5807,84.0662,84.2834,84.4948,83.954,82.1902,82.4168,81.8929,82.4749,82.284,82.0671,82.1329,81.9843,82.3889,82.4329,81.8929,82.1616,81.9815,82.152,82.2819,81.6867,82.1953,82.1278,82.0102,82.5359,82.2769,0.6371,0.2053,0.5555,0.3525,0.5841,0.9202,1.4739,0.762,0.0719,0.1459,0.9764,1.0721,0.6161,1.5228,0.7417,0.085,0.6926,0.3498,0.3703,0.0585,0.5343,15.2086,17.8143,16.1148,18.6277,13.4695,14.3925,22.0091,14.1426,17.8042,21.4205,16.5231,15.3466,16.2998,17.2206,15.3341,15.8928,13.6482,14.4707,18.3135,30.0172,15.437
2016100506,2016100600,KGRI,55,36,0.08,31,63.486,63.4234,64.4857,63.7718,63.3454,65.6549,62.829,61.9183,63.6674,62.4672,63.6022,70.4979,63.8333,65.843,65.1305,64.2065,63.8252,62.9813,64.3951,63.8875,63.5625,42.4872,41.6217,42.6718,42.5827,41.534,42.8475,41.8526,41.9868,43.0602,42.396,41.638,43.0785,41.0949,42.2758,41.9584,41.9827,41.6247,42.4922,42.4487,42.5867,42.1264,0.1908,0.2119,0.1821,0.198,0.1337,0.3413,0.1014,0.0721,0.2013,0.2201,0.2078,0.1093,0.3834,0.1621,0.2466,0.1606,0.228,0.1692,0.0663,0.1249,0.2366,23.1003,22.6195,22.9274,21.6865,21.0274,22.9693,22.7008,21.1988,22.6299,21.2621,22.9693,21.0073,23.8559,22.028,23.4706,22.3331,26.0817,21.4549,20.1431,23.8995,21.5151
2016100506,2016100600,KMDT,72,50,0,8,70.9732,71.5497,71.3197,71.5563,70.7159,71.2424,71.5389,70.715,71.1974,71.2059,70.9771,71.2559,70.394,71.4224,70.766,70.9744,71.2855,70.8851,71.2843,71.3801,70.9313,43.364,44.5435,42.5904,43.2296,45.2962,45.1322,42.7868,42.742,42.8925,42.8528,43.1304,44.0558,43.6048,44.7849,43.1705,42.5415,42.6622,43.4196,42.9001,42.12,44.9805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.049,3.2968,3.0121,2.8753,3.7059,3.6694,3.4432,3.89,2.9974,2.8553,3.1658,2.6102,3.913,3.4833,3.4047,3.1983,3.9429,2.7089,3.0075,3.2642,3.4296
2016100506,2016100600,KRNO,,,,,61.0302,59.3392,59.9612,60.6841,61.4516,60.9928,60.5426,61.3557,61.3292,61.3427,61.2851,59.0847,61.1421,61.0232,61.0302,61.6076,62.1346,61.1017,59.9166,59.8523,60.7892,29.8827,29.6115,29.2761,29.7746,30.2096,29.9542,30.7822,29.8256,29.8452,29.4718,30.2287,29.874,30.0008,29.8573,29.7838,30.0962,30.4222,29.9067,30.0526,29.5371,29.4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1813,4.8118,4.5841,5.0604,5.0564,5.1761,5.2905,4.8514,5.2834,5.1636,4.8364,5.5357,4.6021,4.6301,5.2791,5.3312,4.9255,5.1123,5.2228,5.3226,5.1493
2016100506,2016100600,KSEA,,,,,60.2384,59.6535,59.7673,59.3277,58.9758,60.1922,59.9224,60.3107,60.1334,60.1758,59.7026,60.3417,59.1488,59.505,59.0845,59.5411,59.7131,60.0817,59.8522,60.0487,60.1292,45.4974,45.1632,45.5797,44.7383,46.2822,45.0403,44.7,44.9072,44.6285,46.6745,44.5223,44.0866,45.566,39.7967,46.286,44.1865,45.6983,45.7068,44.6998,44.8748,45.313,0.3532,0.0759,0.1228,0.2597,0.4138,0.3283,0.0434,0.0256,0.5442,0.2927,0.1691,0.07,0.2811,0.0322,0.5438,0.5042,0.4737,0.3005,0.0538,0.1343,0.4954,5.0297,4.9833,5.2067,6.6139,5.4548,5.4741,5.0182,4.9514,6.5887,5.228,4.7776,4.8149,4.8323,5.1493,6.1178,7.7325,7.2223,5.2638,4.8741,6.5342,4.7449
2016100506,2016100600,KTVC,,,,,73.9129,73.3388,73.6631,74.4127,74.0095,73.2886,72.2603,74.7431,72.7759,73.5552,74.2805,74.5682,73.8529,73.1444,74.6861,74.7659,73.3905,72.4654,74.3641,72.5876,73.8856,55.591,54.2164,55.7543,55.2483,57.1204,54.4933,54.4571,54.9127,53.8333,58.1378,56.1157,54.7032,54.6956,53.6762,55.3731,58.2167,55.7116,54.5102,55.5461,55.2957,55.1581,0.128,0.1315,0.2229,0.1931,0.3758,0.0031,0.209,0.0325,0.0137,0.1907,0.0413,0.1404,0.1965,0.1136,0.0856,0.2114,0.063,0.0728,0.1222,0.3762,0.2454,15.8798,15.7311,15.1168,15.0237,15.4221,18.1364,18.7513,15.5623,15.7921,15.5271,19.6643,16.4942,17.3498,17.6461,19.6962,16.1053,16.2043,14.8778,16.3694,15.0867,13.7419
2016100606,2016100700,KEYW,,,,,84.226,84.2661,84.0318,84.2956,84.3727,84.6245,84.2466,84.2247,84.2881,84.6147,84.3023,84.1952,84.4108,84.8546,84.466,83.9889,84.2691,84.4682,84.6698,84.9122,84.0072,83.2442,82.9371,83.1792,83.3231,83.1247,82.8366,83.532,82.9081,83.1216,83.0003,83.3061,82.9913,83.0616,83.1099,83.055,83.0329,83.064,83.3799,83.337,83.4645,83.1415,0.4585,0.3521,0.4018,0.2151,0.2303,0.8519,0.1844,0.7193,0.1674,0.2367,0.2886,0.2302,0.8168,0.2069,0.4043,0.2227,0.244,0.1816,0.2703,0.3212,0.2147,13.6735,12.3917,15.6374,15.0088,14.6222,21.7722,15.4008,12.0965,16.6183,12.4578,14.1347,15.1647,17.1124,14.7652,13.8017,13.9114,16.8332,14.1296,13.8112,13.0122,16.217
2016100606,2016100700,KGRI,67,31,0,17,65.6284,65.5326,64.6122,66.5908,66.0283,64.6004,65.8451,66.3351,66.369,64.836,65.9695,65.2536,66.2186,65.5409,67.2411,66.3111,65.1125,64.4858,64.2775,65.3511,64.0998,38.0194,38.2224,37.7455,38.2606,39.6198,38.5143,38.4424,37.9474,39.0994,38.4377,37.0008,37.8667,37.859,38.6335,39.0681,37.3981,37.783,38.0424,37.816,39.5998,37.606,0.0001,0,0.0004,0,0,0.0001,0,0.0011,0,0.0029,0,0,0,0,0,0,0,0,0.0038,0,0.0002,12.2556,13.3294,11.4077,12.09,12.3491,11.0204,11.5915,10.8195,12.8261,11.1439,10.5876,12.0262,10.9665,11.3079,13.3872,13.545,11.6407,11.6816,11.3521,11.4903,13.189
2016100606,2016100700,KMDT,77,54,0,10,72.7038,73.0222,72.2808,73.7664,72.5521,72.1186,72.8957,73.4938,72.3491,72.9212,73.3735,72.6806,73.4981,72.7896,72.986,72.8104,73.2286,72.0689,72.7369,69.4318,72.897,46.9649,46.9775,45.8448,50.6927,46.4467,45.6494,46.7003,49.5115,45.3338,47.8352,46.9591,45.4261,48.5139,46.8489,50.1236,46.6921,48.566,43.5785,46.2364,48.0418,47.4189,0,0,0,0.1016,0,0,0,0,0,0,0,0,0.0034,0.0009,0,0,0.0012,0,0,0.0003,0,7.1622,7.7237,6.8408,7.6594,7.0091,6.4558,7.2921,6.7059,6.9185,7.6232,6.3025,6.1165,5.9875,6.4593,7.11,7.4908,6.8848,7.4474,7.1197,4.4122,7.0545
2016100606,2016100700,KRNO,,,,,66.6985,66.2853,67.2914,66.3528,66.6702,66.5519,67.7257,66.617,66.4417,66.9676,66.5378,66.8062,66.0824,66.7551,66.7239,67.3944,66.9591,66.1634,66.6972,66.8209,66.5612,36.4651,36.3003,37.1146,35.9562,36.2241,35.8578,36.7306,36.5876,36.8035,36.51,36.1808,36.2753,35.4856,35.991,36.3864,37.0335,37.0306,36.3341,36.1462,36.2417,35.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3452,5.7452,6.175,6.4348,6.8694,6.4603,5.8929,6.9471,6.8479,5.8558,6.2535,5.9115,6.0883,5.7823,5.9509,6.0054,6.8802,6.8737,5.9081,6.3828,6.3665
2016100606,2016100700,KSEA,,,,,56.5036,58.1987,57.8188,57.1473,57.6756,56.8206,58.1722,59.3132,57.9039,57.1062,57.6854,58.4853,56.3974,58.5692,55.8989,57.2159,60.1654,57.4544,58.0541,58.9264,57.2164,46.769,46.1533,47.4171,46.0483,46.5357,46.6321,49.0198,49.1715,46.4447,46.7715,46.0556,47.6184,45.4152,48.3408,46.4679,47.0159,48.5155,46.449,46.5484,48.8596,45.1886,0.4397,0.4326,0.4773,0.4805,0.5454,0.4933,0.5939,0.4064,0.4367,0.4261,0.3103,0.4698,0.3669,0.6164,0.592,0.5617,0.4845,0.3746,0.4313,0.6858,0.3872,10.1655,9.7211,9.011,10.7169,11.4628,11.786,9.2966,9.5168,10.5275,10.4409,9.5337,9.8586,10.76,10.4092,10.644,10.6125,9.2818,10.4248,9.238,9.5138,10.419
2016100606,2016100700,KTVC,,,,,67.5568,67.822,68.2309,67.6951,67.3928,67.4011,67.4599,67.3273,67.3617,67.3401,67.3143,67.2572,67.2059,67.2417,67.6898,67.4376,67.1274,67.9061,67.7642,67.8598,69.6077,49.778,48.7734,51.2073,49.9388,49.9015,50.1953,49.9963,50.1374,49.9472,49.437,49.3475,49.9799,48.8956,49.2349,49.7376,49.0331,49.2944,49.5466,48.7956,50.6256,50.137,0.761,0.7968,0.9145,0.6251,0.3731,0.5196,0.4651,0.6474,0.5267,0.4135,0.7773,0.476,0.6907,1.0469,0.7988,0.4687,0.8894,1.1879,0.682,0.5565,0.7824,20.5648,20.294,22.1276,20.9786,21.6958,20.5322,20.3993,20.1454,21.5276,23.5971,21.73,20.1575,21.2269,21.2704,22.467,20.8253,20.6802,19.7496,24.226,18.9148,21.2955
2016100706,2016100800,KEYW,,,,,83.9,83.7457,84.0223,83.8817,84.0341,83.9223,83.908,83.8626,83.8725,83.928,83.8481,84.1081,83.8083,83.991,83.9398,84.02,83.767,84.0429,83.8952,83.9359,83.9364,83.218,83.2461,83.0112,83.2687,82.7607,83.3458,83.1145,83.1357,82.9777,83.1145,83.4228,83.1384,83.1971,82.8922,83.077,82.6925,82.9356,83.1917,83.1734,83.232,83.1514,0.0238,0.0039,0.0808,0.0043,0.012,0.0162,0.0174,0.0091,0.0914,0.026,0.01,0.0203,0.0174,0.079,0.0073,0.0052,0.0245,0.0273,0.0059,0.0118,0.0272,9.4368,8.5416,11.6061,7.3535,10.5639,10.5496,11.2699,11.1023,10.8671,11.4618,8.0963,9.7756,9.7598,12.6849,9.4443,10.9446,8.7549,9.7307,9.2921,9.4273,10.174
2016100706,2016100800,KGRI,78,44,0,28,74.5515,74.1819,74.2824,75.1043,74.521,74.13,74.9501,75.1234,75.0174,74.5155,74.3578,75.1044,72.5474,74.5825,74.5303,74.9763,74.7138,74.0879,74.0847,74.8804,73.7963,46.9187,46.6268,46.296,46.7206,48.276,47.4444,47.6959,47.323,47.6293,46.656,46.5309,47.736,45.8225,46.49,46.9968,47.6092,46.706,47.0251,47.0884,46.4011,46.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2082,16.0586,17.1212,16.3027,16.6774,16.5114,17.2851,15.7946,16.2415,14.6654,15.9008,15.7248,15.364,15.2733,16.5552,15.5616,16.2768,15.6609,17.0975,16.7827,16.5044
2016100706,2016100800,KMDT,65,61,0.06,15,67.198,65.1153,63.2316,64.3569,69.1219,64.5408,66.3459,64.0309,68.4055,65.9705,66.2135,67.5432,67.1074,63.8358,66.7687,70.3486,68.2823,69.0254,69.2931,64.0339,66.3024,53.6716,52.5605,55.9889,55.0509,48.7967,48.3549,51.0873,50.0216,52.0922,53.7019,54.8876,50.6104,54.708,57.538,49.7502,51.0984,52.2953,52.2363,51.5988,54.5194,53.8072,0.0188,0.1058,2.9939,0.1095,0.0276,0.4817,0.0066,0.0862,0.0319,0.0992,0.2463,0.1158,0.025,2.3308,0.0269,0.0022,0.034,0.0233,0.008,0.1118,0.0442,13.2803,11.6927,17.5659,10.6418,10.6612,10.6666,12.7271,10.1863,11.2636,11.429,12.7723,11.5,12.6205,18.3197,10.7747,11.9102,12.3517,12.0007,13.1912,11.6143,12.9715
2016100706,2016100800,KRNO,,,,,70.5472,70.391,70.0551,70.6481,70.4005,70.6076,71.3153,70.559,70.5381,70.6092,70.3591,70.8881,69.9847,70.3907,70.2301,70.7001,70.3518,70.4052,70.4734,70.5519,70.4002,39.7835,39.4799,39.7575,39.7799,39.9461,39.3889,40.7399,39.7058,39.6053,39.327,39.8875,39.9736,39.684,39.9179,39.5286,40.6813,40.4756,39.6964,40.0839,39.7597,39.5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4426,3.4491,3.5552,3.7531,3.2923,3.1235,3.5029,3.3997,3.3161,3.9151,3.7401,3.1194,3.4475,4.1985,3.4657,3.6008,3.9418,4.1203,3.2198,3.1979,3.4151
2016100706,2016100800,KSEA,,,,,63.058,63.2416,60.2515,63.5851,60.9747,62.4537,61.0036,61.8749,63.1255,60.8613,63.6035,61.4441,60.5938,65.0121,62.1927,63.5279,61.3969,62.2854,62.6566,60.4681,61.8471,46.5698,46.4425,45.848,45.6539,45.9323,45.5214,47.2525,46.9635,47.008,46.2834,47.6044,46.415,45.525,46.6213,46.2919,45.7789,46.6481,47.2941,45.9663,47.1661,45.7031,0.8602,0.7013,0.5524,0.5801,0.8057,0.7543,1.1066,1.01,0.745,0.8791,0.7302,0.7345,0.9426,0.4122,0.9849,0.6515,0.5935,0.7096,0.5723,0.8651,0.4622,10.3936,9.3496,7.9523,9.518,8.4843,8.7316,9.8172,9.4855,9.1652,9.7096,9.8486,9.1948,6.5171,9.4764,10.1273,9.363,7.9403,8.9778,10.8093,10.4135,9.2357
2016100706,2016100800,KTVC,,,,,55.1946,55.1981,55.0037,55.4252,54.2964,55.299,54.5814,54.4921,54.8982,55.2901,56.036,53.7926,53.9184,56.2731,55.3201,55.125,53.9745,54.8944,54.7479,55.9885,55.0205,45.4042,45.2893,45.8535,45.9313,45.2929,45.3085,45.6733,45.8742,45.5401,45.2929,45.8017,45.4433,45.2755,45.5239,46.0112,45.1859,45.2519,45.4438,45.141,45.7617,45.5786,0.0048,0.0057,0.0038,0.0014,0.0038,0.0079,0.0048,0.0057,0.003,0.0057,0.0038,0.0057,0.0068,0.0046,0.0056,0.0038,0.0106,0.0038,0.0081,0.0117,0.0076,19.9628,20.0343,15.9903,19.0908,20.7178,20.126,20.4996,21.0986,21.014,19.3401,19.2835,20.6437,18.0427,16.4793,20.7935,20.4485,18.6396,20.7814,19.9629,18.0838,19.9575
2016100806,2016100900,KEYW,,,,,83.3761,84.2207,83.3319,83.599,83.157,83.0888,83.2631,83.2336,83.4388,84.0062,83.9645,84.132,84.0815,83.2224,83.3002,83.2454,84.1977,83.5644,83.839,83.691,83.6807,80.9953,80.3182,81.5195,81.2601,81.2557,81.8375,81.5116,81.3004,80.6728,79.9215,80.6678,80.2148,80.2291,80.6975,81.7701,80.525,81.0183,80.7261,80.4982,81.0216,78.8385,0.0099,0.0378,0.0038,0.0043,0.0105,0.0013,0.0046,0.0091,0.0105,0.0469,0.0251,0.0399,0.0014,0.0085,0.0013,0.0071,0.0005,0.0053,0.0026,0.0039,0.0018,17.5579,18.8568,16.3117,15.9245,17.7864,6.8758,13.2006,17.6348,18.2058,19.009,18.0231,17.7297,18.3984,16.9464,7.5374,18.1192,17.0528,18.0621,19.2809,16.2428,19.0139
2016100806,2016100900,KGRI,77,37,0,23,74.0391,75.3997,70.0651,72.5901,75.2125,74.2437,75.0341,72.0908,75.5003,70.7779,75.1683,73.0685,71.484,74.4219,74.7607,71.9566,74.7819,71.7468,75.4489,74.2101,71.7147,49.6558,50.6175,50.3086,48.7804,49.9081,49.1775,50.2099,49.6699,47.5786,49.6328,49.8162,46.6029,51.7221,50.0439,49.9978,46.7334,49.9803,48.4064,49.7617,49.3435,49.1881,0.0142,0,0.0402,0,0.0005,0.0232,0,0.0651,0.0033,0.0345,0.0021,0,0,0,0.0021,0.0188,0,0,0.0002,0.0312,0,18.7271,18.0559,18.3106,18.6485,17.3208,18.4389,17.6471,18.1064,16.815,17.0367,21.1725,17.8539,20.6545,16.765,20.0559,16.8856,18.861,16.5769,17.6865,19.1615,17.4652
2016100806,2016100900,KMDT,66,52,0,29,60.3735,60.7236,57.8286,60.4778,59.6834,60.9333,59.9051,60.6298,59.8144,60.9147,61.1004,60.6184,61.3207,60.9398,60.4425,62.2801,61.297,58.4595,60.6267,61.5747,60.1703,44.3619,42.6462,44.8626,44.5074,44.3777,45.8162,45.5518,44.3413,44.8949,43.7267,44.1125,43.9173,43.8301,43.8646,44.9485,43.5124,43.2412,43.927,43.4199,43.134,44.0957,0.021,0.0031,0.01,0.0239,0,0.0932,0.0502,0.0362,0.0048,0.0081,0.0304,0.0048,0.0149,0.0258,0.0303,0.0207,0.0225,0.002,0.0078,0.022,0.0017,18.7959,19.9311,19.031,16.7363,21.6884,19.4237,19.7434,19.9851,18.4159,19.2856,18.1757,18.7732,18.07,18.0228,20.2137,17.3496,17.4299,18.6408,20.4541,16.2821,18.5581
2016100806,2016100900,KRNO,,,,,72.3074,71.9474,72.4638,72.3074,72.2124,72.1038,72.4874,72.1274,72.7624,72.5824,72.2224,72.7998,72.1274,72.4163,72.1173,72.5723,72.1034,72.6198,72.3923,72.2124,72.0323,43.6141,44.4484,43.6045,43.1552,43.8321,43.1975,43.5196,43.7606,43.8316,43.099,44.1398,42.9329,44.589,43.2311,44.3202,44.7038,44.7172,42.9186,44.4287,43.5387,44.2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0881,8.8828,8.5079,9.1147,8.9253,8.4883,8.6302,9.5205,8.0789,7.7737,8.7242,7.5411,8.6654,8.3093,11.0201,9.4936,9.2255,8.5902,9.6617,9.2021,8.8899
2016100806,2016100900,KSEA,,,,,59.178,61.4575,60.7154,60.6551,62.0429,59.3273,59.5204,59.2101,59.6493,59.581,61.9777,62.897,60.3329,59.7851,60.8796,60.4599,62.1934,59.6392,59.942,60.243,59.4739,42.0034,42.9368,45.7319,41.9748,42.7341,42.5378,43.2274,42.1575,43.3292,41.9289,41.0429,44.9933,42.0037,43.3801,40.3031,43.7251,41.7338,44.1401,44.8419,40.7235,42.4442,0.5349,0.4967,0.5558,0.2973,0.3763,0.5959,0.9073,0.6284,0.6852,0.6537,0.6071,0.5897,0.7871,0.4921,0.6131,0.2987,0.3018,0.7727,0.7811,0.4721,0.6467,8.8147,7.9315,8.7819,9.0949,7.6465,8.9852,8.2711,7.4489,7.8123,7.0108,8.4398,8.8863,6.8021,9.3436,5.3629,9.7519,7.697,8.627,7.444,8.9424,8.0745
2016100806,2016100900,KTVC,,,,,52.7846,52.8907,53.7133,52.2923,52.3127,52.8263,53.1634,52.8331,53.0564,52.9355,52.7982,52.1002,53.9146,52.4959,52.8976,52.5922,53.2227,52.0857,52.3993,52.4442,53.0078,44.5424,45.4724,44.595,43.6239,43.6232,44.1945,44.1425,44.3548,44.9348,44.804,45.1248,43.6448,45.9585,44.9699,44.6999,44.0286,45.498,43.1532,44.5022,44.444,44.2709,0.0202,0.0134,0.0158,0.0186,0.026,0.028,0.0239,0.0261,0.0249,0.0147,0.0194,0.0271,0.0134,0.0194,0.0209,0.02,0.0199,0.0209,0.0224,0.0162,0.0279,9.8118,9.6909,9.0213,9.002,9.9178,10.6171,10.4978,9.8976,8.612,9.9112,9.6724,10.3031,10.116,9.2647,9.3155,9.3948,10.2243,9.7786,9.7969,9.8732,9.1219
2016100906,2016101000,KEYW,,,,,83.615,83.8982,83.3401,83.5368,83.76,83.8809,83.7496,83.6865,83.6035,83.6385,83.4922,83.5959,83.6035,83.7921,83.6893,83.5612,83.748,83.4062,83.8294,83.615,83.5891,77.8534,78.24,78.0334,77.3421,78.2421,77.4934,77.9424,77.9159,77.9159,77.4048,77.6734,77.8245,78.126,78.0045,78.0621,78.2759,77.6135,78.3021,77.2247,77.2824,77.8157,0.0127,0.0055,0.014,0.0105,0.0167,0.0058,0.0084,0.0136,0.0142,0.0124,0.0122,0.019,0.0095,0.0131,0.0127,0.0135,0.0144,0.0222,0.0039,0.0077,0.0161,19.7966,20.7,20.6377,20.4979,21.1304,18.9435,20.9624,20.1398,20.192,20.0409,20.0429,20.9177,20.8109,20.2129,20.5933,20.3336,19.7498,20.9027,18.8334,19.1913,19.6477
2016100906,2016101000,KGRI,69,53,0,24,76.8923,76.7282,77.413,76.7403,77.7696,76.3841,76.6805,76.49,76.6382,76.6612,74.637,75.7806,76.631,77.21,76.7762,75.9039,76.3258,76.9241,76.5077,77.2999,75.613,56.9319,57.3641,57.7291,58.0841,55.9929,56.8665,56.3722,54.8494,57.1138,57.5581,56.9602,57.2352,57.9502,57.2178,57.3395,56.623,57.7596,57.0838,57.9518,57.8705,55.4227,0.0059,0.0047,0.0061,0,0.0592,0,0,0.0097,0.0032,0.0023,0.0015,0.0018,0.0002,0,0.0395,0.0008,0.0024,0.002,0.0034,0,0,19.7455,20.0476,19.2801,20.1295,19.7246,20.2161,19.4146,19.6908,19.9997,19.8274,21.6461,19.6443,20.7709,20.5061,19.4987,19.537,20.4134,19.4162,19.8935,19.3029,18.783
2016100906,2016101000,KMDT,63,42,0,20,57.9821,58.5221,58.3041,58.0348,58.1094,58.1241,58.2795,58.1621,57.9821,57.5448,58.2121,57.4948,57.5448,57.986,57.856,57.7249,58.4841,57.9821,57.7249,57.8521,58.5221,38.4232,38.6836,39.3385,38.3439,39.028,38.3381,40.1326,38.3791,38.9097,37.4257,38.8683,38.2887,38.3009,38.266,38.745,38.3627,38.2518,39.0652,38.1201,38.3828,38.6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.767,15.1796,15.3423,15.3189,14.192,15.8091,16.2423,13.9832,14.5139,15.9303,14.7815,14.9844,15.3522,14.3191,14.6149,14.9421,14.5663,14.2354,15.4409,15.02,14.8377
2016100906,2016101000,KRNO,,,,,69.0647,68.782,69.644,69.0385,68.9954,69.1451,68.7533,69.1085,69.3784,69.1063,69.079,69.341,69.1405,69.0321,68.5167,68.8377,68.7973,69.0694,68.8681,69.0385,69.1786,45.798,44.7416,45.9397,46.6058,44.8195,47.0955,46.0041,44.9106,46.3391,45.0292,46.651,45.418,46.6567,45.3895,46.2962,44.7451,45.5566,45.7031,45.2585,45.7746,45.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2505,9.5326,9.1407,9.3025,7.8838,9.6085,9.96,8.4196,10.0037,8.4584,9.1325,9.0735,9.3863,8.5945,10.0113,9.7628,8.8859,9.4378,10.3518,10.3737,8.9383
2016100906,2016101000,KSEA,,,,,54.9674,54.9726,55.9649,54.5833,56.5546,55.0498,54.3359,54.63,55.885,55.2043,56.1108,55.6578,55.7598,55.5466,54.0267,55.6935,55.1668,55.3529,54.3765,54.6314,55.9822,37.5739,37.1419,38.0039,37.3265,37.4336,37.3047,37.4761,36.7275,37.5837,36.7584,36.6594,38.0192,37.8241,37.2139,37.1121,37.3467,37.5883,37.1713,36.5502,36.2158,39.3753,0.0027,0.0016,0.0878,0.0045,0.001,0.0349,0.0056,0.0049,0.0029,0.0005,0,0.0328,0.0147,0.0006,0.0027,0.0017,0.0042,0.009,0.0273,0.0067,0.1254,5.4298,5.2741,5.0585,5.7273,5.8496,5.1423,5.1011,5.1047,5.3839,5.9073,5.8056,5.2709,5.2407,5.5931,4.9729,4.9305,5.6305,5.6073,5.2518,5.4441,5.2982
